Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3,Epoch:4,Epoch:5,Epoch:6,Epoch:7
1253,0.1115,0.1253,0.147,0.1723,0.1858,0.2067,0.2223,0.2195
1254,0.2065,0.2285,0.2718,0.2929,0.3185,0.4089,0.3911,0.3962
1255,-0.0163,0.0008,0.0249,0.0537,0.0716,0.132,0.1427,0.1421
1256,0.2243,0.2423,0.2866,0.3057,0.3254,0.4066,0.3804,0.3777
1257,0.039,0.0343,0.0355,0.0503,0.0608,0.0822,0.0966,0.0983
1258,0.1569,0.1802,0.2138,0.2441,0.2689,0.3649,0.3335,0.3264
1259,-0.0228,-0.0361,-0.0431,-0.038,-0.0305,-0.0432,-0.0359,-0.0344
1260,0.1738,0.1687,0.1659,0.197,0.2214,0.2442,0.2248,0.2333
1261,-0.0259,-0.0277,-0.0094,0.0038,0.0259,0.0773,0.0931,0.1017
1262,0.1482,0.127,0.1117,0.1392,0.1554,0.1485,0.1371,0.147
1263,-0.1153,-0.113,-0.0949,-0.0917,-0.073,-0.0416,-0.027,-0.0153
1264,0.0306,0.0083,0.0106,0.0419,0.063,0.088,0.0883,0.098
1265,0.0416,0.0198,0.017,-0.0039,-0.0039,-0.0661,-0.062,-0.0595
1266,0.0217,0.0022,0.0084,0.0382,0.0625,0.0957,0.0987,0.0951
1267,-0.091,-0.1314,-0.1287,-0.1372,-0.1211,-0.1518,-0.1313,-0.1215
1268,0.0665,0.047,0.053,0.0795,0.0943,0.1214,0.1325,0.1348
1269,0.0374,-0.0048,-0.013,-0.0351,-0.028,-0.1032,-0.0864,-0.086
1270,0.1341,0.1276,0.1236,0.1392,0.135,0.1358,0.1516,0.1612
1271,0.0331,0.0033,0.0028,-0.018,-0.0084,-0.056,-0.0373,-0.0432
1272,-0.0074,0.0032,0.0037,0.0083,-0.0012,-0.0177,-0.0136,-0.0114
1273,0.0195,0.0198,0.0293,0.0199,0.0307,0.0451,0.0786,0.0827
1274,0.0128,0.0467,0.0673,0.0758,0.0756,0.1181,0.1091,0.0976
1275,-0.015,-0.0209,-0.0485,-0.0741,-0.0793,-0.1438,-0.1071,-0.0954
1276,0.0389,0.0584,0.0732,0.0734,0.0866,0.1596,0.1672,0.1826
1277,0.1114,0.1375,0.1237,0.1125,0.0957,0.0388,0.0485,0.0424
1278,0.0144,0.0077,0.0262,0.0449,0.0758,0.1916,0.234,0.2824
1279,0.1873,0.2615,0.2972,0.3017,0.2829,0.3246,0.3096,0.2845
1280,0.0104,-0.0285,-0.0718,-0.0826,-0.0829,-0.1876,-0.1874,-0.177
1281,0.104,0.2329,0.313,0.3412,0.3537,0.583,0.577,0.5625
1282,0.1278,0.149,0.1518,0.1817,0.223,0.3191,0.3393,0.3513
1283,0.1469,0.1912,0.2171,0.2049,0.1806,0.1758,0.1518,0.1299
1284,-0.0025,0.0386,0.044,0.0591,0.0768,0.1856,0.1922,0.2024
1285,-0.0535,-0.1299,-0.1834,-0.2366,-0.2793,-0.5501,-0.5833,-0.614
1286,-0.0129,0.002,0.0288,0.0578,0.0844,0.2096,0.2297,0.2542
1287,0.0685,0.0685,0.0376,0.0085,-0.0179,-0.1267,-0.1419,-0.1658
1288,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101
1289,-0.0381,-0.0381,-0.0381,-0.0381,-0.0381,-0.0381,-0.0381,-0.0381
1290,-0.0307,-0.0307,-0.0307,-0.0307,-0.0307,-0.0307,-0.0307,-0.0307
1291,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412
1292,0.053,0.1567,0.2751,0.3955,0.5145,0.9918,1.0052,1.0346
1293,0.0513,0.0064,-0.0347,-0.053,-0.0669,-0.1409,-0.0898,-0.052
1294,0.2404,0.414,0.5891,0.7333,0.8662,1.5377,1.5481,1.5795
1295,0.2342,0.2479,0.2527,0.2724,0.2908,0.3813,0.452,0.4968
1296,0.1318,0.1808,0.2816,0.3667,0.4299,0.7553,0.7726,0.8021
1297,0.2667,0.2981,0.3125,0.3478,0.3878,0.5183,0.5577,0.5733
1298,0.134,0.1079,0.1589,0.2211,0.2655,0.3881,0.3977,0.428
1299,0.1249,0.1058,0.0851,0.0893,0.0988,0.0364,0.0477,0.0355
1300,0.1064,0.0932,0.145,0.2081,0.2512,0.3258,0.3024,0.3142
1301,0.0471,-0.0251,-0.0572,-0.0584,-0.0558,-0.1654,-0.1276,-0.1195
1302,0.1016,0.0997,0.1311,0.1808,0.2112,0.2176,0.193,0.2123
1303,0.0894,0.0294,0.0272,0.0355,0.0436,0.0026,0.0311,0.0185
1304,0.1775,0.1962,0.2219,0.2593,0.2785,0.2596,0.22,0.2275
1305,0.0428,-0.0135,-0.0084,-0.0064,-0.0103,-0.0704,-0.0408,-0.0581
1306,0.163,0.219,0.2679,0.3104,0.3409,0.3976,0.3411,0.3356
1307,0.0366,-0.0286,-0.0318,-0.0273,-0.0319,-0.0759,-0.0188,-0.0141
1308,0.1877,0.2684,0.3288,0.3687,0.3991,0.5179,0.4604,0.4517
1309,0.0139,-0.0263,-0.0162,0.0012,0.0077,0.0199,0.0617,0.0599
1310,0.1973,0.2875,0.3478,0.3851,0.4163,0.5827,0.5328,0.5223
1311,-0.0029,-0.0112,0.0291,0.0554,0.0771,0.1595,0.178,0.1705
1312,0.2514,0.3355,0.399,0.4385,0.4719,0.6794,0.6302,0.611
1313,0.007,0.0164,0.0738,0.1048,0.1331,0.2424,0.2526,0.2436
1314,0.2263,0.3063,0.3674,0.4136,0.4463,0.6608,0.5978,0.5653
1315,-0.0733,-0.0531,0.0069,0.0347,0.0681,0.1723,0.1873,0.1884
1316,0.1344,0.1911,0.2417,0.3081,0.3504,0.5619,0.5159,0.4921
1317,-0.0059,0.0031,0.0518,0.0667,0.0955,0.1463,0.1515,0.1522
1318,0.1936,0.2283,0.2599,0.313,0.3412,0.4852,0.4552,0.4396
1319,-0.0798,-0.0838,-0.0355,-0.0179,0.0164,0.0772,0.0777,0.0784
1320,0.1546,0.1541,0.1658,0.1954,0.2095,0.2537,0.2335,0.2198
1321,-0.148,-0.1709,-0.1216,-0.104,-0.0689,0.0301,0.0384,0.033
1322,0.0256,0.0166,0.0216,0.0484,0.0685,0.1164,0.1119,0.1026
1323,-0.0915,-0.1257,-0.0817,-0.0734,-0.0444,0.0532,0.0653,0.0567
1324,0.0783,0.064,0.072,0.093,0.1082,0.1343,0.1261,0.1052
1325,-0.1408,-0.184,-0.179,-0.1921,-0.1829,-0.1782,-0.1522,-0.1585
1326,-0.0299,-0.0232,-0.025,-0.0126,-0.0027,0.0151,0.024,0.0118
1327,-0.1994,-0.2545,-0.2722,-0.2903,-0.2965,-0.3548,-0.3123,-0.305
1328,-0.1115,-0.1108,-0.1085,-0.1081,-0.1121,-0.1295,-0.1199,-0.1258
1329,-0.1403,-0.1856,-0.2362,-0.2765,-0.3091,-0.4594,-0.4154,-0.4045
1330,-0.1171,-0.1346,-0.1333,-0.1546,-0.182,-0.2661,-0.2809,-0.3034
1331,-0.1144,-0.1456,-0.2045,-0.2331,-0.266,-0.4109,-0.3733,-0.3542
1332,-0.0238,-0.0149,0.0086,0.0029,0.004,0.0698,0.0811,0.0908
1333,0.0352,0.0001,-0.05,-0.0637,-0.0842,-0.2166,-0.1832,-0.1716
1334,-0.0055,0.0324,0.0969,0.1284,0.1685,0.3954,0.444,0.4789
1335,-0.0473,-0.0523,-0.0719,-0.0874,-0.1146,-0.1649,-0.1407,-0.1349
1336,0.085,0.0822,0.0777,0.0629,0.05,-0.0055,-0.0093,-0.0266
1337,0.0064,0.0591,0.0928,0.1149,0.1127,0.2315,0.2358,0.234
1338,0.1168,0.1333,0.1616,0.194,0.2218,0.3458,0.3637,0.3762
1339,0.0124,0.0157,0.0011,-0.0136,-0.0309,-0.1113,-0.1308,-0.1501
1340,-0.021,-0.0374,-0.0637,-0.085,-0.107,-0.2053,-0.2298,-0.252
1341,0.0412,0.0263,0.0633,0.0794,0.1047,0.1764,0.1912,0.2034
1342,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079
1343,0.0622,0.0622,0.0622,0.0622,0.0622,0.0622,0.0622,0.0622
1344,-0.0587,-0.0587,-0.0587,-0.0587,-0.0587,-0.0587,-0.0587,-0.0587
1345,-0.022,-0.022,-0.022,-0.022,-0.022,-0.022,-0.022,-0.022
1346,0.0511,0.0511,0.0511,0.0511,0.0511,0.0511,0.0511,0.0511
1347,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157
1348,0.0413,0.0532,0.0601,0.0583,0.0554,0.0468,0.0192,-0.0017
1349,0.0063,0.0043,0.0069,0.0253,0.0442,0.1268,0.1803,0.2236
1350,0.0379,0.1294,0.2236,0.2924,0.3677,0.7248,0.7575,0.8039
1351,0.0856,0.0354,-0.0272,-0.0585,-0.0938,-0.2834,-0.2871,-0.2996
1352,0.0068,0.0061,0.0581,0.0937,0.1204,0.2532,0.2782,0.3147
1353,0.1246,0.1857,0.1964,0.2344,0.2627,0.407,0.4411,0.4518
1354,0.0355,-0.041,-0.0461,-0.0602,-0.0807,-0.2329,-0.2336,-0.2128
1355,0.1735,0.251,0.2774,0.33,0.3711,0.5621,0.5998,0.6091
1356,-0.0411,-0.0697,-0.0286,0.0054,0.0317,0.0837,0.101,0.1382
1357,0.1176,0.1121,0.0661,0.0438,0.011,-0.1711,-0.1594,-0.1666
1358,0.0508,0.0363,0.0739,0.0931,0.1065,0.1033,0.0971,0.1064
1359,0.1564,0.147,0.1209,0.1027,0.0798,-0.0352,0.0003,0.0169
1360,0.0455,0.075,0.1172,0.1317,0.1379,0.1602,0.1397,0.1354
1361,0.1277,0.113,0.0999,0.0765,0.0509,-0.0313,0.0055,0.0267
1362,0.0887,0.1421,0.1724,0.1753,0.1793,0.1854,0.15,0.1351
1363,0.1289,0.0921,0.0805,0.0511,0.0159,-0.0837,-0.0485,-0.0344
1364,0.0642,0.1189,0.1271,0.1121,0.1013,0.0366,-0.0127,-0.0359
1365,0.1668,0.1329,0.1359,0.1019,0.0768,0.0061,0.0283,0.0319
1366,0.205,0.2766,0.2883,0.2805,0.2774,0.2665,0.2156,0.1906
1367,0.236,0.2258,0.2379,0.1929,0.1724,0.115,0.1103,0.0951
1368,0.1299,0.2168,0.2478,0.2418,0.2407,0.2775,0.2131,0.1741
1369,0.1672,0.1758,0.1855,0.149,0.1302,0.0828,0.0811,0.0705
1370,0.2127,0.3167,0.3652,0.3609,0.3617,0.4538,0.3787,0.3286
1371,0.2174,0.2192,0.2131,0.1863,0.17,0.0796,0.0849,0.0835
1372,0.1061,0.2001,0.2531,0.252,0.2612,0.374,0.3015,0.254
1373,0.0934,0.0898,0.0844,0.0645,0.0565,-0.0032,0.0002,-0.0063
1374,0.1254,0.198,0.243,0.2415,0.2371,0.3158,0.2487,0.2074
1375,0.1393,0.134,0.1329,0.1183,0.1238,0.1101,0.1226,0.1148
1376,0.0722,0.1374,0.1991,0.2298,0.2515,0.4331,0.3933,0.3633
1377,0.0859,0.0847,0.067,0.035,0.0204,-0.0172,-0.0149,-0.0393
1378,-0.0345,0.0089,0.059,0.091,0.1172,0.2874,0.2641,0.2304
1379,-0.0294,-0.0108,-0.0042,-0.0063,0.0023,0.0761,0.0786,0.0591
1380,0.0372,0.0718,0.1115,0.1352,0.1614,0.3071,0.3159,0.2905
1381,-0.028,-0.0202,-0.0431,-0.0528,-0.0634,-0.086,-0.0871,-0.1126
1382,-0.1082,-0.1039,-0.101,-0.0936,-0.0765,-0.049,-0.0216,-0.0259
1383,-0.139,-0.1238,-0.1462,-0.1599,-0.1793,-0.2087,-0.1825,-0.1985
1384,-0.08,-0.1153,-0.1556,-0.1903,-0.2146,-0.3733,-0.3543,-0.3493
1385,-0.1501,-0.1354,-0.1491,-0.165,-0.1929,-0.2384,-0.214,-0.2277
1386,-0.0894,-0.1417,-0.1881,-0.2418,-0.288,-0.5196,-0.5267,-0.5299
1387,-0.1882,-0.1914,-0.2137,-0.2219,-0.2427,-0.2981,-0.2742,-0.2701
1388,-0.1467,-0.1604,-0.1825,-0.2208,-0.2432,-0.344,-0.3376,-0.3317
1389,-0.1113,-0.1275,-0.1466,-0.1409,-0.1548,-0.1961,-0.1831,-0.1908
1390,-0.0362,-0.0341,-0.0332,-0.0702,-0.093,-0.1574,-0.1433,-0.14
1391,-0.0718,-0.0587,-0.0534,-0.0283,-0.0291,0.0716,0.1103,0.123
1392,0.0394,0.1069,0.1656,0.1912,0.2214,0.4455,0.4868,0.5056
1393,-0.0655,-0.0182,0.0124,0.0463,0.0585,0.2376,0.259,0.2735
1394,-0.0404,-0.0193,-0.0007,0.0115,0.0312,0.121,0.1266,0.124
1395,0.079,0.0799,0.0865,0.079,0.06,0.0272,0.0299,0.0279
1396,-0.0624,-0.0615,-0.0415,-0.0231,-0.003,0.073,0.0912,0.108
1397,0.0391,0.0574,0.0806,0.1095,0.1532,0.2996,0.3432,0.3768
1398,-0.0846,-0.0846,-0.0846,-0.0846,-0.0846,-0.0846,-0.0846,-0.0846
1399,0.0754,0.0754,0.0754,0.0754,0.0754,0.0754,0.0754,0.0754
1400,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698
1401,-0.0606,-0.0606,-0.0606,-0.0606,-0.0606,-0.0606,-0.0606,-0.0606
1402,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049
1403,0.0873,0.0873,0.0873,0.0873,0.0873,0.0873,0.0873,0.0873
1404,0.0195,0.0508,0.0876,0.1011,0.1076,0.192,0.1691,0.1454
1405,-0.0847,-0.1252,-0.1641,-0.1961,-0.2334,-0.3522,-0.3213,-0.2849
1406,-0.0564,-0.0543,-0.0466,-0.0389,-0.0301,0.0002,0.0172,0.0364
1407,-0.0522,-0.0595,-0.0676,-0.0779,-0.0882,-0.1336,-0.1512,-0.1704
1408,-0.0194,-0.0654,-0.0756,-0.0832,-0.0959,-0.1564,-0.1231,-0.0783
1409,0.1385,0.2028,0.2226,0.2345,0.2482,0.3229,0.2924,0.2552
1410,-0.1567,-0.2733,-0.329,-0.3893,-0.449,-0.7695,-0.7481,-0.7169
1411,0.2034,0.3527,0.4284,0.4961,0.5552,0.8704,0.8589,0.8387
1412,-0.1814,-0.2969,-0.3154,-0.3426,-0.3583,-0.5243,-0.4524,-0.3773
1413,0.2111,0.3787,0.4343,0.4713,0.4805,0.6227,0.5557,0.4933
1414,-0.2815,-0.4128,-0.4327,-0.4596,-0.4713,-0.6463,-0.5608,-0.4804
1415,0.2872,0.4747,0.5441,0.5728,0.5656,0.7004,0.6118,0.5367
1416,-0.2633,-0.3436,-0.3378,-0.346,-0.3409,-0.3797,-0.2835,-0.2059
1417,0.4034,0.5786,0.6376,0.6524,0.6391,0.7496,0.6669,0.6074
1418,-0.2898,-0.3193,-0.2917,-0.2826,-0.2619,-0.1774,-0.0783,-0.0205
1419,0.4438,0.5928,0.6223,0.6157,0.5928,0.6304,0.5622,0.5295
1420,-0.2081,-0.2117,-0.1831,-0.1844,-0.1686,-0.0724,0.0031,0.0358
1421,0.3493,0.4744,0.4948,0.477,0.4416,0.4339,0.3675,0.3434
1422,-0.2107,-0.2002,-0.1647,-0.1547,-0.1212,0.0125,0.0736,0.1043
1423,0.3539,0.4911,0.5283,0.5115,0.4777,0.4842,0.4136,0.3796
1424,-0.2709,-0.2437,-0.2002,-0.1943,-0.1694,-0.0512,-0.0272,-0.0224
1425,0.3895,0.5465,0.5916,0.5867,0.5718,0.6423,0.5883,0.5605
1426,-0.1583,-0.1026,-0.0214,-0.0062,0.0283,0.2202,0.2358,0.239
1427,0.3242,0.4628,0.4878,0.4879,0.4767,0.532,0.4999,0.489
1428,-0.2705,-0.2164,-0.1302,-0.1155,-0.0826,0.1016,0.1103,0.1115
1429,0.4249,0.5423,0.5527,0.551,0.5441,0.5885,0.5605,0.5477
1430,-0.1434,-0.0987,-0.0051,0.0272,0.0642,0.2951,0.3046,0.3149
1431,0.3925,0.5053,0.5019,0.5004,0.4906,0.5145,0.4664,0.4343
1432,-0.1434,-0.1077,-0.016,0.0308,0.0719,0.3288,0.3415,0.337
1433,0.3577,0.5146,0.5388,0.5544,0.5454,0.6529,0.5889,0.5434
1434,-0.2192,-0.1879,-0.1058,-0.0603,-0.0111,0.2446,0.2685,0.2619
1435,0.354,0.574,0.6495,0.6876,0.6887,0.9235,0.8122,0.725
1436,-0.1374,-0.1084,-0.0477,-0.0172,0.0349,0.2479,0.3064,0.3201
1437,0.216,0.4815,0.5913,0.6638,0.6967,1.0875,0.9848,0.8866
1438,-0.1813,-0.1807,-0.1525,-0.136,-0.0902,0.0183,0.0973,0.1392
1439,0.1142,0.3981,0.5365,0.6251,0.6739,1.1638,1.0872,0.9792
1440,-0.1149,-0.1921,-0.2236,-0.26,-0.2825,-0.4704,-0.4441,-0.4361
1441,0.0342,0.3027,0.4526,0.5621,0.6214,1.1598,1.1135,1.0412
1442,-0.1874,-0.2648,-0.3138,-0.3536,-0.3974,-0.6214,-0.6164,-0.6053
1443,-0.0999,0.0755,0.1905,0.2884,0.35,0.8452,0.8413,0.8252
1444,-0.0732,-0.1081,-0.1215,-0.1376,-0.1402,-0.1845,-0.1498,-0.1062
1445,-0.15,-0.0795,-0.0338,-0.0061,0.007,0.182,0.1583,0.1195
1446,0.022,-0.0344,-0.0546,-0.089,-0.1153,-0.2466,-0.2199,-0.193
1447,0,0.0579,0.0939,0.1202,0.1384,0.313,0.319,0.3038
1448,-0.0221,-0.038,-0.0096,-0.0038,-0.0023,0.0411,0.0814,0.1157
1449,0.031,0.0677,0.065,0.0584,0.0513,0.0633,0.0429,0.0162
1450,-0.0027,-0.004,0.012,0.0219,0.0257,0.0875,0.0859,0.0816
1451,-0.0427,-0.0331,-0.0324,-0.0324,-0.0246,-0.0394,-0.0313,-0.0327
1452,0.0262,0.056,0.0824,0.1089,0.1353,0.2736,0.2974,0.3192
1453,-0.0423,-0.0282,-0.0185,-0.0012,0.0272,0.1118,0.1407,0.1617
1454,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655
1455,-0.0772,-0.0772,-0.0772,-0.0772,-0.0772,-0.0772,-0.0772,-0.0772
1456,-0.0621,-0.0621,-0.0621,-0.0621,-0.0621,-0.0621,-0.0621,-0.0621
1457,0.0659,0.0659,0.0659,0.0659,0.0659,0.0659,0.0659,0.0659
1458,-0.0501,-0.0501,-0.0501,-0.0501,-0.0501,-0.0501,-0.0501,-0.0501
1459,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016
1460,-0.0626,-0.0626,-0.0626,-0.0626,-0.0626,-0.0626,-0.0626,-0.0626
1461,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
1462,0.0038,0.0038,-0.0271,-0.0574,-0.0844,-0.1748,-0.2004,-0.2259
1463,0.0531,0.0819,0.1046,0.1289,0.1541,0.249,0.2552,0.2589
1464,-0.0541,-0.1148,-0.1576,-0.2096,-0.2439,-0.4553,-0.4578,-0.4333
1465,0.0746,0.1266,0.1496,0.1613,0.1666,0.2174,0.2054,0.1969
1466,-0.1194,-0.1944,-0.2377,-0.2946,-0.3441,-0.6337,-0.6504,-0.6525
1467,0.2021,0.2783,0.3249,0.3581,0.3921,0.5629,0.5653,0.5677
1468,-0.2791,-0.3893,-0.4382,-0.5005,-0.5399,-0.8738,-0.854,-0.8224
1469,0.2284,0.3753,0.478,0.551,0.6124,0.9571,0.9622,0.9639
1470,-0.3256,-0.4472,-0.4946,-0.5411,-0.5644,-0.854,-0.7967,-0.731
1471,0.3653,0.6113,0.8079,0.9606,1.0807,1.768,1.7851,1.8051
1472,-0.3174,-0.4582,-0.5205,-0.5719,-0.5778,-0.8965,-0.8274,-0.7318
1473,0.3542,0.6733,0.9325,1.1283,1.2714,2.1219,2.0976,2.0819
1474,-0.3001,-0.4413,-0.5136,-0.5679,-0.5714,-0.8889,-0.8048,-0.6975
1475,0.4192,0.7663,1.046,1.2439,1.3855,2.2244,2.1727,2.1381
1476,-0.4047,-0.5275,-0.584,-0.6068,-0.563,-0.7379,-0.5774,-0.4123
1477,0.3874,0.7385,1.0164,1.1902,1.3034,2.0462,1.9705,1.91
1478,-0.3524,-0.4956,-0.5432,-0.5636,-0.5091,-0.6836,-0.5084,-0.3302
1479,0.4021,0.7244,0.9883,1.1376,1.2319,1.8456,1.774,1.7196
1480,-0.4472,-0.5846,-0.6095,-0.6165,-0.5413,-0.6206,-0.4432,-0.269
1481,0.4075,0.7212,0.9541,1.0625,1.1214,1.5854,1.5001,1.4307
1482,-0.389,-0.5413,-0.5787,-0.5898,-0.5214,-0.6467,-0.4737,-0.307
1483,0.4771,0.8366,1.1076,1.2476,1.3256,1.9434,1.8594,1.7954
1484,-0.4474,-0.6301,-0.7159,-0.7569,-0.7344,-1.0735,-0.9522,-0.8078
1485,0.5201,0.8787,1.1685,1.3301,1.4213,2.1042,2.0057,1.9245
1486,-0.4335,-0.5803,-0.648,-0.6668,-0.636,-0.8586,-0.7422,-0.5997
1487,0.4119,0.7567,1.0242,1.1847,1.2733,1.9217,1.8345,1.7613
1488,-0.2624,-0.361,-0.3917,-0.3919,-0.3548,-0.4313,-0.3378,-0.2297
1489,0.4123,0.7481,0.9883,1.1288,1.2036,1.7815,1.6932,1.625
1490,-0.2998,-0.3449,-0.3585,-0.3494,-0.3063,-0.3076,-0.2331,-0.1668
1491,0.3436,0.6453,0.8296,0.9319,0.9756,1.3958,1.2941,1.2106
1492,-0.1568,-0.1689,-0.1898,-0.1827,-0.1538,-0.1674,-0.1003,-0.0669
1493,0.3311,0.5882,0.751,0.8539,0.8974,1.3066,1.2136,1.1301
1494,-0.1675,-0.1882,-0.189,-0.1717,-0.1436,-0.115,-0.0446,0.0022
1495,0.2697,0.515,0.6698,0.7806,0.8303,1.2496,1.1549,1.0524
1496,-0.1756,-0.1926,-0.1942,-0.1916,-0.1912,-0.1912,-0.169,-0.1505
1497,0.1109,0.3241,0.4691,0.5924,0.6545,1.1078,1.0418,0.9912
1498,-0.1288,-0.1294,-0.139,-0.1417,-0.157,-0.1784,-0.1686,-0.1468
1499,0.0385,0.1854,0.3096,0.4315,0.509,1.0232,1.0313,1.0571
1500,0.0272,0.0267,0.0198,0.002,-0.0104,-0.0212,0.002,0.036
1501,0.0692,0.1373,0.2251,0.3201,0.3919,0.7908,0.8305,0.8684
1502,-0.0091,-0.0355,-0.0518,-0.0718,-0.075,-0.1119,-0.0507,-0.0011
1503,0.0101,0.021,0.0597,0.1184,0.1636,0.3962,0.4504,0.4896
1504,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513
1505,-0.02,-0.0386,-0.0602,-0.0839,-0.1026,-0.2148,-0.2378,-0.2689
1506,-0.0005,-0.0005,-0.0005,-0.0301,-0.0301,-0.0656,-0.0656,-0.035
1507,0.1038,0.1232,0.1434,0.1679,0.1896,0.2767,0.3045,0.3264
1508,-0.0824,-0.0824,-0.0824,-0.0824,-0.0824,-0.0824,-0.0824,-0.0824
1509,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502
1510,-0.0831,-0.0831,-0.0831,-0.0831,-0.0831,-0.0831,-0.0831,-0.0831
1511,-0.045,-0.045,-0.045,-0.045,-0.045,-0.045,-0.045,-0.045
1512,-0.0511,-0.0511,-0.0511,-0.0511,-0.0511,-0.0511,-0.0511,-0.0511
1513,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027
1514,-0.0547,-0.0547,-0.0547,-0.0547,-0.0547,-0.0547,-0.0547,-0.0547
1515,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056
1516,-0.0211,-0.0211,-0.0211,-0.0211,-0.0211,-0.0211,-0.0211,-0.0211
1517,-0.0732,-0.0732,-0.0732,-0.0732,-0.0732,-0.0732,-0.0732,-0.0732
1518,-0.0808,-0.0808,-0.0808,-0.0808,-0.0808,-0.0808,-0.0808,-0.0808
1519,0.0486,0.0486,0.0486,0.0486,0.0486,0.0486,0.0486,0.0486
1520,-0.0734,-0.0734,-0.0734,-0.0734,-0.0734,-0.0734,-0.0734,-0.042
1521,0.0814,0.1106,0.1441,0.1731,0.2122,0.3626,0.4064,0.4525
1522,0.0012,0.0012,0.0012,-0.0156,-0.018,-0.0391,-0.0215,0.0256
1523,0.0872,0.1373,0.1918,0.2381,0.2871,0.5316,0.5803,0.6287
1524,-0.0192,-0.0314,-0.0314,-0.048,-0.0499,-0.0827,-0.0604,0.0207
1525,0.1644,0.2487,0.3439,0.4194,0.4994,0.8914,0.9532,1.0154
1526,-0.0594,-0.0864,-0.102,-0.1218,-0.1364,-0.245,-0.2359,-0.168
1527,0.046,0.167,0.3017,0.4139,0.5207,1.0668,1.1378,1.2109
1528,-0.0542,-0.0809,-0.1014,-0.1177,-0.1331,-0.2402,-0.2263,-0.1739
1529,0.0837,0.2282,0.364,0.4958,0.6184,1.2237,1.2816,1.3573
1530,-0.0721,-0.1004,-0.1324,-0.1609,-0.1842,-0.3176,-0.2899,-0.233
1531,0.1309,0.2957,0.4291,0.5594,0.6808,1.287,1.334,1.3988
1532,-0.1392,-0.1739,-0.2213,-0.2605,-0.2363,-0.3542,-0.3147,-0.2754
1533,0.2349,0.4676,0.6442,0.7936,0.9207,1.6719,1.7346,1.7842
1534,-0.0343,-0.0858,-0.153,-0.2142,-0.1884,-0.3734,-0.3413,-0.3111
1535,0.1671,0.3779,0.5384,0.6629,0.7444,1.3628,1.3855,1.3982
1536,-0.1406,-0.1803,-0.2265,-0.2708,-0.2542,-0.3729,-0.3375,-0.2994
1537,0.2269,0.4542,0.644,0.7934,0.9029,1.5943,1.6146,1.6259
1538,-0.0789,-0.1175,-0.1684,-0.2206,-0.2245,-0.3705,-0.3133,-0.2517
1539,0.2405,0.4991,0.7355,0.9386,1.1491,2.0863,2.1731,2.2492
1540,-0.173,-0.2126,-0.2616,-0.3149,-0.3484,-0.5661,-0.5186,-0.3904
1541,0.3046,0.5643,0.7944,1.0157,1.2182,2.1593,2.2361,2.3255
1542,-0.0526,-0.1028,-0.1544,-0.2057,-0.246,-0.475,-0.4339,-0.3091
1543,0.2699,0.5106,0.7524,0.9632,1.1407,2.071,2.1534,2.2514
1544,-0.0566,-0.1032,-0.1471,-0.1888,-0.2141,-0.3689,-0.2388,-0.0531
1545,0.3013,0.53,0.7653,0.9657,1.1582,2.0423,2.0944,2.1635
1546,-0.1297,-0.1854,-0.2328,-0.2622,-0.2634,-0.3923,-0.1929,-0.0279
1547,0.239,0.4457,0.6463,0.8287,1.0192,1.8305,1.9026,1.9947
1548,-0.0363,-0.0589,-0.1277,-0.137,-0.1527,-0.2582,-0.193,-0.1661
1549,0.2729,0.4327,0.5762,0.7184,0.8674,1.4723,1.5431,1.6174
1550,0.0066,0.0025,-0.0381,-0.0419,-0.0755,-0.1368,-0.099,-0.079
1551,0.2025,0.3269,0.4163,0.5174,0.607,0.9899,1.0023,1.0139
1552,-0.0703,-0.0703,-0.0703,-0.0851,-0.1165,-0.1467,-0.1135,-0.1001
1553,0.0119,0.0851,0.1234,0.1556,0.1743,0.2928,0.2776,0.2639
1554,0.0153,-0.0098,-0.0385,-0.0675,-0.1003,-0.2135,-0.1907,-0.182
1555,-0.0315,0.0092,0.019,0.0452,0.083,0.1797,0.1919,0.2003
1556,-0.1009,-0.1261,-0.1548,-0.1836,-0.2083,-0.3181,-0.3243,-0.3299
1557,0.0533,0.0372,0.008,0.0009,0.0353,0.0292,0.0622,0.0927
1558,-0.0088,-0.0341,-0.0627,-0.0915,-0.1162,-0.226,-0.2382,-0.2518
1559,0.0492,0.0492,0.0492,0.0492,0.0809,0.1445,0.1799,0.2131
